blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
8896-CaptainGameConfig.getLevelConfig,120,2,6,0,0.01639344262295082
9619-CustomToken.CustomToken,120,2,6,0,0.01639344262295082
9880-Authority.canCall,120,2,6,0,0.01639344262295082
1032-Woyager.Woyager,121,1,6,0,0.00819672131147541
1095-RussianCash.approveAndCall,121,1,6,0,0.00819672131147541
1602-DeClub.sell,121,1,5,1,0.00819672131147541
2072-Association.executeProposal,121,1,6,0,0.00819672131147541
3910-DoubleKingsReward.mintForwarder,121,1,6,0,0.00819672131147541
3914-DoubleKingsReward.mintForwarder,121,1,6,0,0.00819672131147541
4567-HANDLE.approveAndCall,121,1,6,0,0.00819672131147541
458-ContractReceiver.tokenFallback,121,1,6,0,0.00819672131147541
4779-EKKChain.EKKChain,121,1,6,0,0.00819672131147541
4835-AmazonBestsellerLabs.approveAndCall,121,1,5,1,0.00819672131147541
4836-ETHx2.purchase,121,1,6,0,0.00819672131147541
7071-ARPMidTermHolding.withdraw,121,1,6,0,0.00819672131147541
7165-TourPool.commitTeam,121,1,6,0,0.00819672131147541
7338-EtheremonRankBattle.catchStarters,121,1,6,0,0.00819672131147541
7687-DogecoinPrivate.DogecoinPrivate,121,1,6,0,0.00819672131147541
7753-BVesting.allocateToken,121,1,6,0,0.00819672131147541
7838-DEXK.approveAndCall,121,1,6,0,0.00819672131147541
8368-ResidualValue.sell,121,1,6,0,0.00819672131147541
8636-VariableRateTokenVesting.vestedAmount,121,1,6,0,0.00819672131147541
9390-EthereumExtreme.EthereumExtreme,121,1,6,0,0.00819672131147541
9905-MyAdvancedToken.sell,121,1,6,0,0.00819672131147541
1033-Woyager.Woyager,122,0,5,1,0.0
1055-LUXREUM.approveAndCall,122,0,6,0,0.0
1713-Decentralized.Decentralized,122,0,6,0,0.0
2016-p2ptokenexchange.doExchange,122,0,6,0,0.0
2686-ETHERGOLD.approveAndCall,122,0,6,0,0.0
2828-GunChain.GunChain,122,0,6,0,0.0
2862-PublicSaleManager.buyTokens,122,0,6,0,0.0
3043-ClaimRepository.addClaim,122,0,6,0,0.0
337-GoodfieldNewRetail.sell,122,0,6,0,0.0
3799-XRT.controllerApproval,122,0,6,0,0.0
3998-TokenTycoonIGO.buy,122,0,6,0,0.0
4000-TokenTycoonIGO.buy,122,0,6,0,0.0
4601-AmazonBestsellerLabs.approveAndCall,122,0,6,0,0.0
4938-VIRALTOKEN.approveAndCall,122,0,6,0,0.0
4956-CustomToken.CustomToken,122,0,6,0,0.0
4978-VIRALTOKEN.approveAndCall,122,0,6,0,0.0
5005-VIRALTOKEN.approveAndCall,122,0,6,0,0.0
5008-VIRALTOKEN.approveAndCall,122,0,6,0,0.0
5198-PineapplePoints.approveAndCall,122,0,6,0,0.0
5663-GoodfieldRetail.sell,122,0,6,0,0.0
60-MultiBuyer.buy,122,0,6,0,0.0
7368-FileCoinCash.FileCoinCash,122,0,6,0,0.0
7384-Jackpot.joinwithreferral,122,0,6,0,0.0
7664-YOTOKEN.approveAndCall,122,0,6,0,0.0
7709-ULTRONEUM.approveAndCall,122,0,6,0,0.0
7861-MANNCOIN.approveAndCall,122,0,6,0,0.0
8232-BitcoinBrand.BitcoinBrand,122,0,6,0,0.0
8535-AdvertisementContract.AdvertisementPayout,122,0,6,0,0.0
931-ERC20Token.approveAndCall,122,0,6,0,0.0
9877-Authority.canCall,122,0,6,0,0.0
