blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
2675-Airdropper.multisend,120,8,0,0,0.0625
449-Airdrop.multisend,120,8,0,0,0.0625
5286-CustomToken.CustomToken,120,8,0,0,0.0625
8458-CustomToken.CustomToken,120,8,0,0,0.0625
8463-CustomToken.CustomToken,120,8,0,0,0.0625
8846-CustomToken.CustomToken,120,8,0,0,0.0625
9689-CustomToken.CustomToken,120,8,0,0,0.0625
2609-airdropManager.send,121,7,0,0,0.0546875
2844-InternalTxsTest.batch,121,7,0,0,0.0546875
3777-Fees.payout,121,7,0,0,0.0546875
457-CustomToken.CustomToken,121,7,0,0,0.0546875
6158-GongChuangToken.GongChuangToken,121,7,0,0,0.0546875
8328-CustomToken.CustomToken,121,7,0,0,0.0546875
2032-CustomToken.CustomToken,122,6,0,0,0.046875
2273-Airdropper.multisend,122,6,0,0,0.046875
4520-CustomToken.CustomToken,122,6,0,0,0.046875
5285-CustomToken.CustomToken,122,6,0,0,0.046875
7505-CustomToken.CustomToken,122,6,0,0,0.046875
9192-proofofpower.uploadData,122,6,0,0,0.046875
9800-CustomToken.CustomToken,122,6,0,0,0.046875
1138-Destroy.delegatecall_selfdestruct,123,5,0,0,0.0390625
1967-CustomToken.CustomToken,123,5,0,0,0.0390625
2912-Airdropper.multisend,123,5,0,0,0.0390625
4088-CustomToken.CustomToken,123,5,0,0,0.0390625
6576-CustomToken.CustomToken,123,5,0,0,0.0390625
7451-AirDrop.airDrop,123,5,0,0,0.0390625
2015-AirDropContract.transfer,124,4,0,0,0.03125
3655-Factory.createPermissionsBot,124,4,0,0,0.03125
6402-CustomToken.CustomToken,124,4,0,0,0.03125
761-MultiTransfer.transfer,124,4,0,0,0.03125
8406-balanceChecker.checkBals,124,4,0,0,0.03125
1976-Airdropper.multisend,125,3,0,0,0.0234375
2997-RatForward.get,125,3,0,0,0.0234375
4479-cyberEntry2.cyberEntry2,125,3,0,0,0.0234375
5267-MultiTransfer.multiTransfer,125,3,0,0,0.0234375
920-QuantumpayAirdropper.multisend,125,3,0,0,0.0234375
2931-StringDump.emitEvent,126,2,0,0,0.015625
2946-SuicideContract.NukeContract,126,2,0,0,0.015625
2979-WhiteList.canTransfer,126,2,0,0,0.015625
3490-RatForward.get,126,2,0,0,0.015625
3682-Foo.doit,126,2,0,0,0.015625
3916-br.sendToken,126,2,0,0,0.015625
3917-Brute.sendToken,126,2,0,0,0.015625
9757-ZhenNet.store,126,2,0,0,0.015625
9900-Disperse.disperseToken,126,2,0,0,0.015625
1871-T_TOTAL.retrieve,127,1,0,0,0.0078125
2242-Airdropper.multisend,127,1,0,0,0.0078125
2297-BITXMultiTransfer.multisend,127,1,0,0,0.0078125
2488-Airdropper.multisend,127,1,0,0,0.0078125
261-EBU.transfer,127,1,0,0,0.0078125
3405-Airdropper.multisend,127,1,0,0,0.0078125
3671-Foo.doit,127,1,0,0,0.0078125
450-EBU.transfer,127,1,0,0,0.0078125
5178-Rainmaker.letItRain,127,1,0,0,0.0078125
526-GetsBurned.BurnMe,127,1,0,0,0.0078125
5444-Airdropper.multisend,127,1,0,0,0.0078125
5848-Airdropper.multisend,127,1,0,0,0.0078125
6323-ParaTransfer.superTransfer,127,1,0,0,0.0078125
7041-Airdrop.drop,127,1,0,0,0.0078125
9700-Airdrop.drop,127,1,0,0,0.0078125
1004-Airdrop.doAirdrop,128,0,0,0,0.0
345-demo.transfer,128,0,0,0,0.0
3993-Giver.getToken,128,0,0,0,0.0
7540-LoeriadeNabidaz.pay,128,0,0,0,0.0
