,case_name,before,after,decrease,decrease_rate
66,177874_Exec_Code_Overflow,1600,932.2132342457771,667.7867657542229,0.4173667285963893
67,177875_Exec_Code_Overflow,1600,982.9543038010597,617.0456961989403,0.38565356012433766
68,177879_DoS_Exec_Code_Overflow,1600,959.2877132296562,640.7122867703438,0.4004451792314649
69,177880_Bypass,1600,1060.313981473446,539.6860185265541,0.3373037615790963
70,177881_DoS,1600,922.9485076665878,677.0514923334122,0.4231571827083826
71,177883_nan,1600,963.5994275808334,636.4005724191666,0.3977503577619791
72,177887_DoS_Overflow,1600,1085.4180003404617,514.5819996595383,0.3216137497872114
73,177891_DoS,1600,1016.3465669751167,583.6534330248833,0.36478339564055207
74,177893_+Info,1600,731.6385663747787,868.3614336252213,0.5427258960157633
75,177896_nan,1600,1024.8216844797134,575.1783155202866,0.3594864472001791
76,177897_+Info,1600,1030.8079889416695,569.1920110583305,0.3557450069114566
