blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
2416-Mixer.lookupFillingRing,105,5,14,4,0.045454545454545456
6968-StandardToken.transferFrom,105,5,9,9,0.045454545454545456
1017-Zlots._finishSpin,106,4,15,3,0.03636363636363636
1052-Zlots._finishSpin,106,4,15,3,0.03636363636363636
8508-ERC827Token.decreaseApprovalAndCall,106,4,10,8,0.03636363636363636
3464-StandardToken.transferFrom,107,3,16,2,0.02727272727272727
7796-BasicMultiToken.burnSome,107,3,13,5,0.02727272727272727
8929-DreamTokensVesting.withdrawTokens,107,3,17,1,0.02727272727272727
8931-DreamTokensVesting.withdrawTokens,107,3,17,1,0.02727272727272727
9350-DreamTokensVesting.withdrawTokens,107,3,17,1,0.02727272727272727
7528-Exchange.trade,108,2,18,0,0.01818181818181818
7780-EGCSnakesAndLadders.userPlay,108,2,16,2,0.01818181818181818
7900-EGCSnakesAndLadders.userPlay,108,2,17,1,0.01818181818181818
1497-Referral.invest,109,1,17,1,0.00909090909090909
2003-Zlots._finishSpin,109,1,18,0,0.00909090909090909
5145-AuctionMultiple.bid,109,1,18,0,0.00909090909090909
5650-Redenom.redenominate,109,1,17,1,0.00909090909090909
7696-Redenom.redenominate,109,1,17,1,0.00909090909090909
8293-Redenom.redenominate,109,1,17,1,0.00909090909090909
1149-Zethroll._finishBet,110,0,18,0,0.0
2658-Zethroll._finishBet,110,0,18,0,0.0
3040-Crowdsale._preValidatePurchase,110,0,18,0,0.0
3262-BitGuildTrade.buyRareItem,110,0,17,1,0.0
3702-TMTGBaseToken.transfer,110,0,18,0,0.0
6273-BitGuildTrade.buyRareItem,110,0,17,1,0.0
7295-StableToken._transferWithRate,110,0,18,0,0.0
